ID_ESTADO,ID_MUNICIPIO,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,112,PRD,ADAN GALDINO SILVA VALERIANO,
21,112,SUM-PT-MOR-PES,HILARIO VICENTE MARTINEZ ALCANTARA,
21,112,PT,,
21,112,SUM-PV-CPP-PSI,,
21,112,SUM-PV-CPP,,
21,112,SUM-PV-PSI,,
21,112,PV,JUAN FRANCISCO EZEQUIEL LIMON NUÑEZ,
21,112,SUM-MC-CPP-PSI,,
21,112,SUM-MC-CPP,,
21,112,SUM-MC-PSI,,
21,112,MC,FLORIAN GERARDO SEVERIANO PEREZ,
21,112,SUM-NA-CPP,,
21,112,NA,FEDERICO SEVERIANO EDUARDO,
21,112,SUM-CPP-PSI,,
21,112,CPP,,
21,112,PSI,RODRIGO HERIBERTO JACOBO ROMAN SANCHEZ,
21,112,MOR,,
21,112,PES,,
21,112,CI1,ANGEL MORALES UGALDE,
21,112,CI2,,
21,112,CNR,Candidaturas no registradas,
21,112,NULOS,Votos nulos,
21,113,SUM-PAN-PRD-MC-CPP-PSI,,
21,113,SUM-PAN-PRD-MC-CPP,,
21,113,SUM-PAN-PRD-MC-PSI,,
21,113,SUM-PAN-PRD-CPP-PSI,,
21,113,SUM-PAN-MC-CPP-PSI,,
21,113,SUM-PAN-PRD-MC,,
21,113,SUM-PAN-PRD-CPP,,
21,113,SUM-PAN-PRD-PSI,,
21,113,SUM-PAN-MC-CPP,,
21,113,SUM-PAN-MC-PSI,,
21,113,SUM-PAN-CPP-PSI,,
21,113,SUM-PAN-PRD,,
21,113,SUM-PAN-CPP,,
21,113,SUM-PAN-MC,PORFIRIO CASTRO MATEOS,
21,113,SUM-PAN-PSI,,
21,113,PAN,,
21,113,SUM-PRI-NA,,
21,113,PRI,MARIA DEL ROCIO MARQUEZ ROSALES,
21,113,SUM-PRD-MC-CPP,,
21,113,SUM-PRD-MC-PSI,,
21,113,SUM-PRD-CPP-PSI,DALILA TIENDA GALLEGOS,
21,113,SUM-PRD-MC,,
21,113,SUM-PRD-CPP,,
21,113,SUM-PRD-PSI,,
21,113,PRD,,
21,113,SUM-PT-MOR-PES,SALVADOR SANCHEZ MARQUEZ,
21,113,PT,,
21,113,SUM-PV-CPP-PSI,,
21,113,SUM-PV-CPP,,
21,113,SUM-PV-PSI,,
21,113,PV,,
21,113,SUM-MC-CPP-PSI,,
21,113,SUM-MC-CPP,,
21,113,SUM-MC-PSI,,
21,113,MC,,
21,113,SUM-NA-CPP,,
21,113,NA,SOBEYDA ELVIRA GUZMAN OVANDO,
21,113,SUM-CPP-PSI,,
21,113,CPP,,
21,113,PSI,,
21,113,MOR,,
21,113,PES,,
21,113,CI1,,
21,113,CI2,,
21,113,CNR,Candidaturas no registradas,
21,113,NULOS,Votos nulos,
21,114,SUM-PAN-PRD-MC-CPP-PSI,,
21,114,SUM-PAN-PRD-MC-CPP,,
21,114,SUM-PAN-PRD-MC-PSI,,
21,114,SUM-PAN-PRD-CPP-PSI,,
21,114,SUM-PAN-MC-CPP-PSI,,
21,114,SUM-PAN-PRD-MC,,
21,114,SUM-PAN-PRD-CPP,ALEJANDRO  HIDALGO VERGARA,
21,114,SUM-PAN-PRD-PSI,,
21,114,SUM-PAN-MC-CPP,,
21,114,SUM-PAN-MC-PSI,,
21,114,SUM-PAN-CPP-PSI,,
21,114,SUM-PAN-PRD,,
21,114,SUM-PAN-CPP,,
21,114,SUM-PAN-MC,,
21,114,SUM-PAN-PSI,,
21,114,PAN,,
21,114,SUM-PRI-NA,,
21,114,PRI,FILADELFO VERGARA TAPIA,
21,114,SUM-PRD-MC-CPP,,
21,114,SUM-PRD-MC-PSI,,
21,114,SUM-PRD-CPP-PSI,,
21,114,SUM-PRD-MC,,
21,114,SUM-PRD-CPP,,
21,114,SUM-PRD-PSI,,
21,114,PRD,,
21,114,SUM-PT-MOR-PES,MANLIO TOBON SORIANO,
21,114,PT,,
21,114,SUM-PV-CPP-PSI,,
21,114,SUM-PV-CPP,,
21,114,SUM-PV-PSI,,
21,114,PV,,
21,114,SUM-MC-CPP-PSI,,
21,114,SUM-MC-CPP,,
21,114,SUM-MC-PSI,LIZBETH DOMINGUEZ CONTRERAS,
21,114,MC,,
21,114,SUM-NA-CPP,,
21,114,NA,,
21,114,SUM-CPP-PSI,,
21,114,CPP,,
21,114,PSI,,
21,114,MOR,,
21,114,PES,,
21,114,CI1,,
21,114,CI2,,
21,114,CNR,Candidaturas no registradas,
21,114,NULOS,Votos nulos,
21,115,SUM-PAN-PRD-MC-CPP-PSI,,
21,115,SUM-PAN-PRD-MC-CPP,,
21,115,SUM-PAN-PRD-MC-PSI,,
21,115,SUM-PAN-PRD-CPP-PSI,,
21,115,SUM-PAN-MC-CPP-PSI,,
21,115,SUM-PAN-PRD-MC,,
21,115,SUM-PAN-PRD-CPP,,
21,115,SUM-PAN-PRD-PSI,,
21,115,SUM-PAN-MC-CPP,,
21,115,SUM-PAN-MC-PSI,,
21,115,SUM-PAN-CPP-PSI,,
21,115,SUM-PAN-PRD,,
21,115,SUM-PAN-CPP,ANTONIO SANCHEZ DE LA VEGA ARRIAGA,
21,115,SUM-PAN-MC,,
21,115,SUM-PAN-PSI,,
21,115,PAN,,
21,115,SUM-PRI-NA,,
21,115,PRI,MARCO ANTONIO GARCIA CAMPOS,
21,115,SUM-PRD-MC-CPP,,
21,115,SUM-PRD-MC-PSI,,
21,115,SUM-PRD-CPP-PSI,,
21,115,SUM-PRD-MC,,
21,115,SUM-PRD-CPP,,
21,115,SUM-PRD-PSI,,
21,115,PRD,SHEILA SHAMIRA GONZALEZ SOTO,
21,115,SUM-PT-MOR-PES,ANTONIO VILLA VELIZ,
21,115,PT,,
21,115,SUM-PV-CPP-PSI,,
21,115,SUM-PV-CPP,,
21,115,SUM-PV-PSI,,
21,115,PV,,
21,115,SUM-MC-CPP-PSI,,
21,115,SUM-MC-CPP,,
21,115,SUM-MC-PSI,,
21,115,MC,MARIA ISABEL FLORES GONZALEZ,
21,115,SUM-NA-CPP,,
21,115,NA,,
21,115,SUM-CPP-PSI,,
21,115,CPP,,
21,115,PSI,OLIVIA RAMIREZ ROJAS,
21,115,MOR,,
21,115,PES,,
21,115,CI1,,
21,115,CI2,,
21,115,CNR,Candidaturas no registradas,
21,115,NULOS,Votos nulos,
21,116,SUM-PAN-PRD-MC-CPP-PSI,,
21,116,SUM-PAN-PRD-MC-CPP,,
21,116,SUM-PAN-PRD-MC-PSI,,
21,116,SUM-PAN-PRD-CPP-PSI,,
21,116,SUM-PAN-MC-CPP-PSI,,
21,116,SUM-PAN-PRD-MC,EDUARDO RIVERA PEREZ,
21,116,SUM-PAN-PRD-CPP,,
21,116,SUM-PAN-PRD-PSI,,
21,116,SUM-PAN-MC-CPP,,
21,116,SUM-PAN-MC-PSI,,
21,116,SUM-PAN-CPP-PSI,,
21,116,SUM-PAN-PRD,,
21,116,SUM-PAN-CPP,,
21,116,SUM-PAN-MC,,
21,116,SUM-PAN-PSI,,
21,116,PAN,,
21,116,SUM-PRI-NA,,
21,116,PRI,GUILLERMO DELOYA COBIAN,
21,116,SUM-PRD-MC-CPP,,
21,116,SUM-PRD-MC-PSI,,
21,116,SUM-PRD-CPP-PSI,,
21,116,SUM-PRD-MC,,
21,116,SUM-PRD-CPP,,
21,116,SUM-PRD-PSI,,
21,116,PRD,,
21,116,SUM-PT-MOR-PES,CLAUDIA RIVERA VIVANCO,
21,116,PT,,
21,116,SUM-PV-CPP-PSI,,
21,116,SUM-PV-CPP,,
21,116,SUM-PV-PSI,,
21,116,PV,ANA PAOLA MIGOYA VELAZQUEZ,
21,116,SUM-MC-CPP-PSI,,
21,116,SUM-MC-CPP,,
21,116,SUM-MC-PSI,,
21,116,MC,,
21,116,SUM-NA-CPP,,
21,116,NA,ERNESTINA GARCIA CHAVEZ,
21,116,SUM-CPP-PSI,,
21,116,CPP,GONZALO JUAREZ MENDEZ,
21,116,PSI,VICTOR GERARDO GABRIEL CHEDRAUI,
21,116,MOR,,
21,116,PES,,
21,116,CI1,,
21,116,CI2,,
21,116,CNR,Candidaturas no registradas,
21,116,NULOS,Votos nulos,
21,117,SUM-PAN-PRD-MC-CPP-PSI,,
21,117,SUM-PAN-PRD-MC-CPP,,
21,117,SUM-PAN-PRD-MC-PSI,,
21,117,SUM-PAN-PRD-CPP-PSI,,
21,117,SUM-PAN-MC-CPP-PSI,,
21,117,SUM-PAN-PRD-MC,,
21,117,SUM-PAN-PRD-CPP,,
21,117,SUM-PAN-PRD-PSI,,
21,117,SUM-PAN-MC-CPP,KRISHTIAN DAVID ARMAS MIRON,
21,117,SUM-PAN-MC-PSI,,
21,117,SUM-PAN-CPP-PSI,,
21,117,SUM-PAN-PRD,,
21,117,SUM-PAN-CPP,,
21,117,SUM-PAN-MC,,
21,117,SUM-PAN-PSI,,
21,117,PAN,,
21,117,SUM-PRI-NA,,
21,117,PRI,ELIZABETH CARRILLO MONTERROSAS,
21,117,SUM-PRD-MC-CPP,,
21,117,SUM-PRD-MC-PSI,,
21,117,SUM-PRD-CPP-PSI,,
21,117,SUM-PRD-MC,,
21,117,SUM-PRD-CPP,,
21,117,SUM-PRD-PSI,,
21,117,PRD,ALEJANDRA LEZAMA ESPINDOLA,
21,117,SUM-PT-MOR-PES,ANA LUISA BAUTISTA JIMENEZ,
21,117,PT,,
21,117,SUM-PV-CPP-PSI,,
21,117,SUM-PV-CPP,,
21,117,SUM-PV-PSI,,
21,117,PV,ALICIA CASTAÑEDA CHAVEZ,
21,117,SUM-MC-CPP-PSI,,
21,117,SUM-MC-CPP,,
21,117,SUM-MC-PSI,,
21,117,MC,,
21,117,SUM-NA-CPP,,
21,117,NA,,
21,117,SUM-CPP-PSI,,
21,117,CPP,,
21,117,PSI,JOSE ALEJANDRO MARTINEZ FUENTES,
21,117,MOR,,
21,117,PES,,
21,117,CI1,,
21,117,CI2,,
21,117,CNR,Candidaturas no registradas,
21,117,NULOS,Votos nulos,
21,118,SUM-PAN-PRD-MC-CPP-PSI,,
21,118,SUM-PAN-PRD-MC-CPP,,
21,118,SUM-PAN-PRD-MC-PSI,,
21,118,SUM-PAN-PRD-CPP-PSI,,
21,118,SUM-PAN-MC-CPP-PSI,,
21,118,SUM-PAN-PRD-MC,,
21,118,SUM-PAN-PRD-CPP,,
21,118,SUM-PAN-PRD-PSI,,
21,118,SUM-PAN-MC-CPP,,
21,118,SUM-PAN-MC-PSI,,
21,118,SUM-PAN-CPP-PSI,,
21,118,SUM-PAN-PRD,,
21,118,SUM-PAN-CPP,ARMANDO PIMENTEL GOMEZ,
21,118,SUM-PAN-MC,,
21,118,SUM-PAN-PSI,,
21,118,PAN,,
21,118,SUM-PRI-NA,,
21,118,PRI,MARIA ELENA RAMOS BELLO,
21,118,SUM-PRD-MC-CPP,,
21,118,SUM-PRD-MC-PSI,,
21,118,SUM-PRD-CPP-PSI,,
21,118,SUM-PRD-MC,,
21,118,SUM-PRD-CPP,,
21,118,SUM-PRD-PSI,,
21,118,PRD,NORMA LAURA VENTURA HERNANDEZ,
21,118,SUM-PT-MOR-PES,ADAN REYES CONTRERAS,
21,118,PT,,
21,118,SUM-PV-CPP-PSI,,
21,118,SUM-PV-CPP,,
21,118,SUM-PV-PSI,,
21,118,PV,ALICIA REYES CABALLERO,
21,118,SUM-MC-CPP-PSI,,
21,118,SUM-MC-CPP,,
21,118,SUM-MC-PSI,JULIO CESAR GUTIERREZ CONTRERAS,
21,118,MC,,
21,118,SUM-NA-CPP,,
21,118,NA,DOMINGO ARGUELLO CABELLO,
21,118,SUM-CPP-PSI,,
21,118,CPP,,
21,118,PSI,,
21,118,MOR,,
21,118,PES,,
21,118,CI1,,
21,118,CI2,,
21,118,CNR,Candidaturas no registradas,
21,118,NULOS,Votos nulos,
21,119,SUM-PAN-PRD-MC-CPP-PSI,,
21,119,SUM-PAN-PRD-MC-CPP,JORGE ALEJANDRO VERA PALACIOS,
21,119,SUM-PAN-PRD-MC-PSI,,
21,119,SUM-PAN-PRD-CPP-PSI,,
21,119,SUM-PAN-MC-CPP-PSI,,
21,119,SUM-PAN-PRD-MC,,
21,119,SUM-PAN-PRD-CPP,,
21,119,SUM-PAN-PRD-PSI,,
21,119,SUM-PAN-MC-CPP,,
21,119,SUM-PAN-MC-PSI,,
21,119,SUM-PAN-CPP-PSI,,
21,119,SUM-PAN-PRD,,
21,119,SUM-PAN-CPP,,
21,119,SUM-PAN-MC,,
21,119,SUM-PAN-PSI,,
21,119,PAN,,
21,119,SUM-PRI-NA,,
21,119,PRI,MARINA HUERTA GOMEZ,
21,119,SUM-PRD-MC-CPP,,
21,119,SUM-PRD-MC-PSI,,
21,119,SUM-PRD-CPP-PSI,,
21,119,SUM-PRD-MC,,
21,119,SUM-PRD-CPP,,
21,119,SUM-PRD-PSI,,
21,119,PRD,,
21,119,SUM-PT-MOR-PES,NURI GUADALUPE JACOBO CRUZ,
21,119,PT,,
21,119,SUM-PV-CPP-PSI,,
21,119,SUM-PV-CPP,,
21,119,SUM-PV-PSI,,
21,119,PV,ANGEL DANIEL FUENTES UGARTE,
21,119,SUM-MC-CPP-PSI,,
21,119,SUM-MC-CPP,,
21,119,SUM-MC-PSI,,
21,119,MC,,
21,119,SUM-NA-CPP,,
21,119,NA,JOSE CARLOS BARRIENTOS CASTILLO,
21,119,SUM-CPP-PSI,,
21,119,CPP,,
21,119,PSI,SONIA SANCHEZ GODOS,
21,119,MOR,,
21,119,PES,,
21,119,CI1,,
21,119,CI2,,
21,119,CNR,Candidaturas no registradas,
21,119,NULOS,Votos nulos,
21,120,SUM-PAN-PRD-MC-CPP-PSI,,
21,120,SUM-PAN-PRD-MC-CPP,,
21,120,SUM-PAN-PRD-MC-PSI,,
21,120,SUM-PAN-PRD-CPP-PSI,,
21,120,SUM-PAN-MC-CPP-PSI,,
21,120,SUM-PAN-PRD-MC,,
21,120,SUM-PAN-PRD-CPP,,
21,120,SUM-PAN-PRD-PSI,,
21,120,SUM-PAN-MC-CPP,,
21,120,SUM-PAN-MC-PSI,,
21,120,SUM-PAN-CPP-PSI,,
21,120,SUM-PAN-PRD,,
21,120,SUM-PAN-CPP,,
21,120,SUM-PAN-MC,,
21,120,SUM-PAN-PSI,,
21,120,PAN,EDMUNDO TLATEHUI PERCINO,
21,120,SUM-PRI-NA,,
21,120,PRI,LUZ MARIA DIEZ DE URDANIVIA BARRIENTOS,
21,120,SUM-PRD-MC-CPP,,
21,120,SUM-PRD-MC-PSI,,
21,120,SUM-PRD-CPP-PSI,,
21,120,SUM-PRD-MC,,
21,120,SUM-PRD-CPP,,
21,120,SUM-PRD-PSI,,
21,120,PRD,CARLOS CUAUTLE ZACATZI,
21,120,SUM-PT-MOR-PES,MARIA FABIOLA KARINA  PEREZ POPOCA,
21,120,PT,,
21,120,SUM-PV-CPP-PSI,,
21,120,SUM-PV-CPP,,
21,120,SUM-PV-PSI,,
21,120,PV,MIGUEL ANGEL QUECHOL GOMEZ,
21,120,SUM-MC-CPP-PSI,,
21,120,SUM-MC-CPP,,
21,120,SUM-MC-PSI,,
21,120,MC,GUSTAVO TELLO ROSAS,
21,120,SUM-NA-CPP,,
21,120,NA,MANUEL ALEJANDRO MARTINEZ MOZO,
21,120,SUM-CPP-PSI,,
21,120,CPP,JOSE ELIUTH SOLIS TOTOTZINTLE,
21,120,PSI,SALVADOR CASTAÑEDA ESPINOSA,
21,120,MOR,,
21,120,PES,,
21,120,CI1,,
21,120,CI2,,
21,120,CNR,Candidaturas no registradas,
21,120,NULOS,Votos nulos,
21,121,SUM-PAN-PRD-MC-CPP-PSI,,
21,121,SUM-PAN-PRD-MC-CPP,,
21,121,SUM-PAN-PRD-MC-PSI,,
21,121,SUM-PAN-PRD-CPP-PSI,,
21,121,SUM-PAN-MC-CPP-PSI,,
21,121,SUM-PAN-PRD-MC,,
21,121,SUM-PAN-PRD-CPP,,
21,121,SUM-PAN-PRD-PSI,,
21,121,SUM-PAN-MC-CPP,,
21,121,SUM-PAN-MC-PSI,,
21,121,SUM-PAN-CPP-PSI,,
21,121,SUM-PAN-PRD,,
21,121,SUM-PAN-CPP,EUTIQUIO FRUCTUOSO GARCIA,
21,121,SUM-PAN-MC,,
21,121,SUM-PAN-PSI,,
21,121,PAN,,
21,121,SUM-PRI-NA,,
21,121,PRI,SEVERIANO RAFAEL RIVERA,
21,121,SUM-PRD-MC-CPP,,
21,121,SUM-PRD-MC-PSI,,
21,121,SUM-PRD-CPP-PSI,,
21,121,SUM-PRD-MC,BERNARDINO AQUINO BELENDEZ,
21,121,SUM-PRD-CPP,,
21,121,SUM-PRD-PSI,,
21,121,PRD,,
21,121,SUM-PT-MOR-PES,ROSARIO TELLEZ VARILLAS,
21,121,PT,,
21,121,SUM-PV-CPP-PSI,,
21,121,SUM-PV-CPP,,
21,121,SUM-PV-PSI,,
21,121,PV,MARTA PACHECO ORTIZ,
21,121,SUM-MC-CPP-PSI,,
21,121,SUM-MC-CPP,,
21,121,SUM-MC-PSI,,
21,121,MC,,
21,121,SUM-NA-CPP,,
21,121,NA,,
21,121,SUM-CPP-PSI,,
21,121,CPP,,
21,121,PSI,ROSALVA IBAÑEZ ANTONIO,
21,121,MOR,,
21,121,PES,,
21,121,CI1,,
21,121,CI2,,
21,121,CNR,Candidaturas no registradas,
21,121,NULOS,Votos nulos,
21,122,SUM-PAN-PRD-MC-CPP-PSI,,
21,122,SUM-PAN-PRD-MC-CPP,,
21,122,SUM-PAN-PRD-MC-PSI,,
21,122,SUM-PAN-PRD-CPP-PSI,,
21,122,SUM-PAN-MC-CPP-PSI,,
21,122,SUM-PAN-PRD-MC,,
21,122,SUM-PAN-PRD-CPP,,
21,122,SUM-PAN-PRD-PSI,,
21,122,SUM-PAN-MC-CPP,,
21,122,SUM-PAN-MC-PSI,,
21,122,SUM-PAN-CPP-PSI,,
21,122,SUM-PAN-PRD,,
21,122,SUM-PAN-CPP,,
21,122,SUM-PAN-MC,,
21,122,SUM-PAN-PSI,,
21,122,PAN,ROCIO LOPEZ HERNANDEZ,
21,122,SUM-PRI-NA,,
21,122,PRI,ANA KAREN GARCIA GONZALEZ,
21,122,SUM-PRD-MC-CPP,REYNALDO GARCIA CAMPOS,
21,122,SUM-PRD-MC-PSI,,
21,122,SUM-PRD-CPP-PSI,,
21,122,SUM-PRD-MC,,
21,122,SUM-PRD-CPP,,
21,122,SUM-PRD-PSI,,
21,122,PRD,,
21,122,SUM-PT-MOR-PES,YOLANDA ROQUE MORALES,
21,122,PT,,
21,122,SUM-PV-CPP-PSI,,
21,122,SUM-PV-CPP,,
21,122,SUM-PV-PSI,,
21,122,PV,,
21,122,SUM-MC-CPP-PSI,,
21,122,SUM-MC-CPP,,
21,122,SUM-MC-PSI,,
21,122,MC,,
21,122,SUM-NA-CPP,,
21,122,NA,,
21,122,SUM-CPP-PSI,,
21,122,CPP,,
21,122,PSI,JOSEFINA GOMEZ LEZAMA,
21,122,MOR,,
21,122,PES,,
21,122,CI1,,
21,122,CI2,,
21,122,CNR,Candidaturas no registradas,
21,122,NULOS,Votos nulos,
21,123,SUM-PAN-PRD-MC-CPP-PSI,,
21,123,SUM-PAN-PRD-MC-CPP,,
21,123,SUM-PAN-PRD-MC-PSI,,
21,123,SUM-PAN-PRD-CPP-PSI,,
21,123,SUM-PAN-MC-CPP-PSI,,
21,123,SUM-PAN-PRD-MC,,
21,123,SUM-PAN-PRD-CPP,ADOLFO PEREA VERGARA,
21,123,SUM-PAN-PRD-PSI,,
21,123,SUM-PAN-MC-CPP,,
21,123,SUM-PAN-MC-PSI,,
21,123,SUM-PAN-CPP-PSI,,
21,123,SUM-PAN-PRD,,
21,123,SUM-PAN-CPP,,
21,123,SUM-PAN-MC,,
21,123,SUM-PAN-PSI,,
21,123,PAN,,
21,123,SUM-PRI-NA,,
21,123,PRI,MARIA DE LOS ANGELES MARINA DOMINGUEZ  OSIO,
21,123,SUM-PRD-MC-CPP,,
21,123,SUM-PRD-MC-PSI,,
21,123,SUM-PRD-CPP-PSI,,
21,123,SUM-PRD-MC,,
21,123,SUM-PRD-CPP,,
21,123,SUM-PRD-PSI,,
21,123,PRD,,
21,123,SUM-PT-MOR-PES,VILIULFO ATLIXQUEÑO ZAVALA,
21,123,PT,,
21,123,SUM-PV-CPP-PSI,,
21,123,SUM-PV-CPP,,
21,123,SUM-PV-PSI,,
21,123,PV,,
21,123,SUM-MC-CPP-PSI,,
21,123,SUM-MC-CPP,,
21,123,SUM-MC-PSI,,
21,123,MC,KENIA REYES ZAVALA,
21,123,SUM-NA-CPP,,
21,123,NA,ANA MARIA LUISA BOTELLO SANCHEZ,
21,123,SUM-CPP-PSI,,
21,123,CPP,,
21,123,PSI,PAULA SALINAS PEREZ,
21,123,MOR,,
21,123,PES,,
21,123,CI1,,
21,123,CI2,,
21,123,CNR,Candidaturas no registradas,
21,123,NULOS,Votos nulos,
21,124,SUM-PAN-PRD-MC-CPP-PSI,,
21,124,SUM-PAN-PRD-MC-CPP,,
21,124,SUM-PAN-PRD-MC-PSI,,
21,124,SUM-PAN-PRD-CPP-PSI,,
21,124,SUM-PAN-MC-CPP-PSI,,
21,124,SUM-PAN-PRD-MC,,
21,124,SUM-PAN-PRD-CPP,,
21,124,SUM-PAN-PRD-PSI,,
21,124,SUM-PAN-MC-CPP,,
21,124,SUM-PAN-MC-PSI,,
21,124,SUM-PAN-CPP-PSI,,
21,124,SUM-PAN-PRD,,
21,124,SUM-PAN-CPP,,
21,124,SUM-PAN-MC,,
21,124,SUM-PAN-PSI,,
21,124,PAN,JUANA SALVADOR FLORES,
21,124,SUM-PRI-NA,,
21,124,PRI,YANETH DAVILA SANTOS,
21,124,SUM-PRD-MC-CPP,,
21,124,SUM-PRD-MC-PSI,,
21,124,SUM-PRD-CPP-PSI,,
21,124,SUM-PRD-MC,,
21,124,SUM-PRD-CPP,,
21,124,SUM-PRD-PSI,ANTONIO MARQUEZ JIMENEZ,
21,124,PRD,,
21,124,SUM-PT-MOR-PES,ANTONIO MARQUEZ ZARAGOZA,
21,124,PT,,
21,124,SUM-PV-CPP-PSI,,
21,124,SUM-PV-CPP,,
21,124,SUM-PV-PSI,,
21,124,PV,RAMIRO JIMENEZ LIMON,
21,124,SUM-MC-CPP-PSI,,
21,124,SUM-MC-CPP,,
21,124,SUM-MC-PSI,,
21,124,MC,FAUSTO HERNANDEZ BONILLA,
21,124,SUM-NA-CPP,,
21,124,NA,JOSE LUIS ROMERO RONQUILLO,
21,124,SUM-CPP-PSI,,
21,124,CPP,MARGARITA LOPEZ MORALES,
21,124,PSI,,
21,124,MOR,,
21,124,PES,,
21,124,CI1,,
21,124,CI2,,
21,124,CNR,Candidaturas no registradas,
21,124,NULOS,Votos nulos,
21,125,SUM-PAN-PRD-MC-CPP-PSI,,
21,125,SUM-PAN-PRD-MC-CPP,,
21,125,SUM-PAN-PRD-MC-PSI,,
21,125,SUM-PAN-PRD-CPP-PSI,,
21,125,SUM-PAN-MC-CPP-PSI,,
21,125,SUM-PAN-PRD-MC,,
21,125,SUM-PAN-PRD-CPP,,
21,125,SUM-PAN-PRD-PSI,,
21,125,SUM-PAN-MC-CPP,,
21,125,SUM-PAN-MC-PSI,,
21,125,SUM-PAN-CPP-PSI,,
21,125,SUM-PAN-PRD,,
21,125,SUM-PAN-CPP,,
21,125,SUM-PAN-MC,MARTIN HERNANDEZ FARIAS,
21,125,SUM-PAN-PSI,,
21,125,PAN,,
21,125,SUM-PRI-NA,,
21,125,PRI,MARISELA MARTINEZ RODRIGUEZ,
21,125,SUM-PRD-MC-CPP,,
21,125,SUM-PRD-MC-PSI,,
21,125,SUM-PRD-CPP-PSI,,
21,125,SUM-PRD-MC,,
21,125,SUM-PRD-CPP,,
21,125,SUM-PRD-PSI,,
21,125,PRD,AIMEE MARTINEZ ARGUELLO,
21,125,SUM-PT-MOR-PES,ESTEBAN EDUARDO ROSETE FERNANDEZ,
21,125,PT,,
21,125,SUM-PV-CPP-PSI,,
21,125,SUM-PV-CPP,,
21,125,SUM-PV-PSI,,
21,125,PV,OCTAVIANO  MENDOZA  ROSETE ,
21,125,SUM-MC-CPP-PSI,,
21,125,SUM-MC-CPP,,
21,125,SUM-MC-PSI,,
21,125,MC,,
21,125,SUM-NA-CPP,,
21,125,NA,ADRIANA YOLANDA CABRERA PEREZ,
21,125,SUM-CPP-PSI,,
21,125,CPP,ESTHER LEZAMA ARRIAGA,
21,125,PSI,RAQUEL FELIZA MARTINEZ RAMIREZ,
21,125,MOR,,
21,125,PES,,
21,125,CI1,,
21,125,CI2,,
21,125,CNR,Candidaturas no registradas,
21,125,NULOS,Votos nulos,
21,126,SUM-PAN-PRD-MC-CPP-PSI,,
21,126,SUM-PAN-PRD-MC-CPP,,
21,126,SUM-PAN-PRD-MC-PSI,,
21,126,SUM-PAN-PRD-CPP-PSI,,
21,126,SUM-PAN-MC-CPP-PSI,,
21,126,SUM-PAN-PRD-MC,,
21,126,SUM-PAN-PRD-CPP,,
21,126,SUM-PAN-PRD-PSI,,
21,126,SUM-PAN-MC-CPP,,
21,126,SUM-PAN-MC-PSI,,
21,126,SUM-PAN-CPP-PSI,,
21,126,SUM-PAN-PRD,ITZEL SANCHEZ MIXQUITL,
21,126,SUM-PAN-CPP,,
21,126,SUM-PAN-MC,,
21,126,SUM-PAN-PSI,,
21,126,PAN,,
21,126,SUM-PRI-NA,,
21,126,PRI,YOLANDA MARGARITA MENESES ORTIZ,
21,126,SUM-PRD-MC-CPP,,
21,126,SUM-PRD-MC-PSI,,
21,126,SUM-PRD-CPP-PSI,,
21,126,SUM-PRD-MC,,
21,126,SUM-PRD-CPP,,
21,126,SUM-PRD-PSI,,
21,126,PRD,,
21,126,SUM-PT-MOR-PES,JOSE JAIME VIRGILIO ROJAS GALLEGOS,
21,126,PT,,
21,126,SUM-PV-CPP-PSI,,
21,126,SUM-PV-CPP,,
21,126,SUM-PV-PSI,,
21,126,PV,GREGORIO TEAPILA PEREZ,
21,126,SUM-MC-CPP-PSI,,
21,126,SUM-MC-CPP,,
21,126,SUM-MC-PSI,,
21,126,MC,JOSE AVELINO MARIO MERLO ZANELLA,
21,126,SUM-NA-CPP,,
21,126,NA,,
21,126,SUM-CPP-PSI,,
21,126,CPP,SELENE SAYDE GARCIA RAMIREZ,
21,126,PSI,RODRIGO MENDEZ GOMEZ,
21,126,MOR,,
21,126,PES,,
21,126,CI1,,
21,126,CI2,,
21,126,CNR,Candidaturas no registradas,
21,126,NULOS,Votos nulos,
21,127,SUM-PAN-PRD-MC-CPP-PSI,,
21,127,SUM-PAN-PRD-MC-CPP,,
21,127,SUM-PAN-PRD-MC-PSI,,
21,127,SUM-PAN-PRD-CPP-PSI,,
21,127,SUM-PAN-MC-CPP-PSI,,
21,127,SUM-PAN-PRD-MC,,
21,127,SUM-PAN-PRD-CPP,,
21,127,SUM-PAN-PRD-PSI,,
21,127,SUM-PAN-MC-CPP,CARMEN CUANALO COATL,
21,127,SUM-PAN-MC-PSI,,
21,127,SUM-PAN-CPP-PSI,,
21,127,SUM-PAN-PRD,,
21,127,SUM-PAN-CPP,,
21,127,SUM-PAN-MC,,
21,127,SUM-PAN-PSI,,
21,127,PAN,,
21,127,SUM-PRI-NA,,
21,127,PRI,MARICRUZ MOCHCA APONTE,
21,127,SUM-PRD-MC-CPP,,
21,127,SUM-PRD-MC-PSI,,
21,127,SUM-PRD-CPP-PSI,,
21,127,SUM-PRD-MC,,
21,127,SUM-PRD-CPP,,
21,127,SUM-PRD-PSI,,
21,127,PRD,JOSEFINA FUENTES ALDAMA,
21,127,SUM-PT-MOR-PES,FELIPE APONTE TELLES,
21,127,PT,,
21,127,SUM-PV-CPP-PSI,,
